,global-confirmed,global-deaths,US-confirmed,US-deaths
2021-01-10,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b1457ae05c8edacb759dd3e0bf47e6022fb74aec/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b1457ae05c8edacb759dd3e0bf47e6022fb74aec/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b1457ae05c8edacb759dd3e0bf47e6022fb74aec/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b1457ae05c8edacb759dd3e0bf47e6022fb74aec/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-11,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7dd8941b1001be60537ce6413189896f19fe12d3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7dd8941b1001be60537ce6413189896f19fe12d3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7dd8941b1001be60537ce6413189896f19fe12d3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7dd8941b1001be60537ce6413189896f19fe12d3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-12,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/48e747b143a00ade66db500cc57517914c001d3a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/48e747b143a00ade66db500cc57517914c001d3a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/48e747b143a00ade66db500cc57517914c001d3a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/48e747b143a00ade66db500cc57517914c001d3a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-13,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/984016e295cbb498e247126cd6a2a3ae711d7fe9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/984016e295cbb498e247126cd6a2a3ae711d7fe9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/984016e295cbb498e247126cd6a2a3ae711d7fe9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/984016e295cbb498e247126cd6a2a3ae711d7fe9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-14,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9a596b76cf3d5d4ad8d12bd71a734a399cd96e72/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9a596b76cf3d5d4ad8d12bd71a734a399cd96e72/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9a596b76cf3d5d4ad8d12bd71a734a399cd96e72/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9a596b76cf3d5d4ad8d12bd71a734a399cd96e72/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-15,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/faab36faa13bf40ec769d0722e04c87aa6738cd7/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/faab36faa13bf40ec769d0722e04c87aa6738cd7/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/faab36faa13bf40ec769d0722e04c87aa6738cd7/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/faab36faa13bf40ec769d0722e04c87aa6738cd7/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-16,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/81f776f56cdd268fb903ee7aac63f9364e3eb48c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/81f776f56cdd268fb903ee7aac63f9364e3eb48c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/81f776f56cdd268fb903ee7aac63f9364e3eb48c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/81f776f56cdd268fb903ee7aac63f9364e3eb48c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-17,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7e3eac3f6e0624fc87f8dc0436943eff786d5426/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7e3eac3f6e0624fc87f8dc0436943eff786d5426/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7e3eac3f6e0624fc87f8dc0436943eff786d5426/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7e3eac3f6e0624fc87f8dc0436943eff786d5426/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-18,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b2bb875ddd03f73ff06b1a8392525693d3ede193/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b2bb875ddd03f73ff06b1a8392525693d3ede193/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b2bb875ddd03f73ff06b1a8392525693d3ede193/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b2bb875ddd03f73ff06b1a8392525693d3ede193/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-19,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b307155ab8a50c8417ab3231836d4caaf050d22c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b307155ab8a50c8417ab3231836d4caaf050d22c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b307155ab8a50c8417ab3231836d4caaf050d22c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/b307155ab8a50c8417ab3231836d4caaf050d22c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-20,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5e865209fe95ccc7a6368fd661ee863581bfee96/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5e865209fe95ccc7a6368fd661ee863581bfee96/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5e865209fe95ccc7a6368fd661ee863581bfee96/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5e865209fe95ccc7a6368fd661ee863581bfee96/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-21,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4262ab59bfe8645d1bb5f631b1705d33576b8b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4262ab59bfe8645d1bb5f631b1705d33576b8b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4262ab59bfe8645d1bb5f631b1705d33576b8b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4262ab59bfe8645d1bb5f631b1705d33576b8b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-22,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/05d073b3926aec565e1213a3fa37c0a910989f92/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/05d073b3926aec565e1213a3fa37c0a910989f92/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/05d073b3926aec565e1213a3fa37c0a910989f92/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/05d073b3926aec565e1213a3fa37c0a910989f92/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-23,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2894f4264055eef84bb99c5e4cd176d70c3b32eb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2894f4264055eef84bb99c5e4cd176d70c3b32eb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2894f4264055eef84bb99c5e4cd176d70c3b32eb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2894f4264055eef84bb99c5e4cd176d70c3b32eb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-24,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/20b560727211cccc89f0504d93da92a8849ddac1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/20b560727211cccc89f0504d93da92a8849ddac1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/20b560727211cccc89f0504d93da92a8849ddac1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/20b560727211cccc89f0504d93da92a8849ddac1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-25,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7c1294cf4977492822b57b0a8f268c9623f2cb8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7c1294cf4977492822b57b0a8f268c9623f2cb8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7c1294cf4977492822b57b0a8f268c9623f2cb8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7c1294cf4977492822b57b0a8f268c9623f2cb8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-26,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/35961a62cb204793433270fa72b35d595bc6f217/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/35961a62cb204793433270fa72b35d595bc6f217/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/35961a62cb204793433270fa72b35d595bc6f217/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/35961a62cb204793433270fa72b35d595bc6f217/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-27,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5470f9343e96c0dcb1f65fe48633ecb6819db75/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5470f9343e96c0dcb1f65fe48633ecb6819db75/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5470f9343e96c0dcb1f65fe48633ecb6819db75/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5470f9343e96c0dcb1f65fe48633ecb6819db75/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-28,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/377d891e52d97d9ad8d5d20b40633550c73851fb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/377d891e52d97d9ad8d5d20b40633550c73851fb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/377d891e52d97d9ad8d5d20b40633550c73851fb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/377d891e52d97d9ad8d5d20b40633550c73851fb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-29,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5558b8484abf82000172ab50ee3b0f098458c629/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5558b8484abf82000172ab50ee3b0f098458c629/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5558b8484abf82000172ab50ee3b0f098458c629/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5558b8484abf82000172ab50ee3b0f098458c629/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-30,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/47894a0bc7daddea44c8cd93a474f408a187f802/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/47894a0bc7daddea44c8cd93a474f408a187f802/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/47894a0bc7daddea44c8cd93a474f408a187f802/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/47894a0bc7daddea44c8cd93a474f408a187f802/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-01-31,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c791eeca615de2c90caad876d06177e5280ac351/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c791eeca615de2c90caad876d06177e5280ac351/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c791eeca615de2c90caad876d06177e5280ac351/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c791eeca615de2c90caad876d06177e5280ac351/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-01,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/bf457fa819e4bbd5a70606218c080f7cc32977cf/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/bf457fa819e4bbd5a70606218c080f7cc32977cf/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/bf457fa819e4bbd5a70606218c080f7cc32977cf/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/bf457fa819e4bbd5a70606218c080f7cc32977cf/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-02,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/994c5039db79272439f74bf52ab0aa329ed29226/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/994c5039db79272439f74bf52ab0aa329ed29226/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/994c5039db79272439f74bf52ab0aa329ed29226/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/994c5039db79272439f74bf52ab0aa329ed29226/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-03,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/dea50c5c03708ebf9f911bdd0d09e14e934dcb53/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/dea50c5c03708ebf9f911bdd0d09e14e934dcb53/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/dea50c5c03708ebf9f911bdd0d09e14e934dcb53/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/dea50c5c03708ebf9f911bdd0d09e14e934dcb53/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-04,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3f71883844cd2d0ca31670a8cd8dbedb86a7a599/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3f71883844cd2d0ca31670a8cd8dbedb86a7a599/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3f71883844cd2d0ca31670a8cd8dbedb86a7a599/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3f71883844cd2d0ca31670a8cd8dbedb86a7a599/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-05,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cd9f4ea8fa44307234826c20b34e903a3c8c4cdb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cd9f4ea8fa44307234826c20b34e903a3c8c4cdb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cd9f4ea8fa44307234826c20b34e903a3c8c4cdb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cd9f4ea8fa44307234826c20b34e903a3c8c4cdb/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-06,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4dab6113ad143307484e740a657c03143a9eb54d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4dab6113ad143307484e740a657c03143a9eb54d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4dab6113ad143307484e740a657c03143a9eb54d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4dab6113ad143307484e740a657c03143a9eb54d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-07,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/948046b3ab2145d331bdb5019fdb609a66075232/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/948046b3ab2145d331bdb5019fdb609a66075232/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/948046b3ab2145d331bdb5019fdb609a66075232/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/948046b3ab2145d331bdb5019fdb609a66075232/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-08,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c08b7811484e33ea3d981d17341e3521700feb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c08b7811484e33ea3d981d17341e3521700feb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c08b7811484e33ea3d981d17341e3521700feb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c08b7811484e33ea3d981d17341e3521700feb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-09,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/848e15ac6f31ef7875af4a08590f5c846e815d39/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/848e15ac6f31ef7875af4a08590f5c846e815d39/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/848e15ac6f31ef7875af4a08590f5c846e815d39/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/848e15ac6f31ef7875af4a08590f5c846e815d39/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-10,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/eb83364e1d2e826b7e4581dc17f1fcbe4beee9d0/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/eb83364e1d2e826b7e4581dc17f1fcbe4beee9d0/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/eb83364e1d2e826b7e4581dc17f1fcbe4beee9d0/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/eb83364e1d2e826b7e4581dc17f1fcbe4beee9d0/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-11,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5b5c064125c5159273cce13f016b1dce68cca05d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5b5c064125c5159273cce13f016b1dce68cca05d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5b5c064125c5159273cce13f016b1dce68cca05d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5b5c064125c5159273cce13f016b1dce68cca05d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-12,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/90123db0c707b4a889bbd834a733d9d164809e50/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/90123db0c707b4a889bbd834a733d9d164809e50/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/90123db0c707b4a889bbd834a733d9d164809e50/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/90123db0c707b4a889bbd834a733d9d164809e50/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-13,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/17678fbf1f2403d5ddd9f63c48bfe6ea12461e6a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/17678fbf1f2403d5ddd9f63c48bfe6ea12461e6a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/17678fbf1f2403d5ddd9f63c48bfe6ea12461e6a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/17678fbf1f2403d5ddd9f63c48bfe6ea12461e6a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-02-14,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/50b2d14b77b45410101ffb760673a9404b16b767/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/50b2d14b77b45410101ffb760673a9404b16b767/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/50b2d14b77b45410101ffb760673a9404b16b767/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/50b2d14b77b45410101ffb760673a9404b16b767/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
